0,sentiment
"이번 주 SK하이닉스(000660)와 현대차(005380), 기아(000270), POSCO홀딩스(005490) 등 대다수 시가총액 상위종목이 연이어 실적을 발표한다.",-1
"이미 삼성전자(005930)와 LG에너지솔루션(373220)이 시장 기대치를 밑도는 성적을 내놓으며 4분기 기대치가 줄하향 중인 가운데, 시장은 긴장된 눈으로 실적을 기다리고 있다.",-1
[이데일리 김정훈 기자]삼성전자發 어닝쇼크에…실적 눈높이 줄하향 중22일 마켓포인트에 따르면 코스피 지수는 전 거래일보다 8.39포인트(0.34%) 내린 2464.35에 거래를 마쳤다.,-1
장 초반 2490선까지 오른 지수지만 개인과 기관의 매도세 속에 상승세는 이어지지 못했다.,-1
"특히 이날 미국발 인공지능(AI) 기대로 일본 닛케이지수가 1.62%, 대만 가권지수가 0.76% 상승한 점을 감안하면 더욱 아쉬운 모습이다.",-1
시장은 4분기 실적 공포 탓에 지수가 박스권에 갇혀 있다고 판단한다.,-1
"먼저 실적을 내놓은 삼성전자(005930)와 LG에너지솔루션(373220), 코스닥 시가총액 상위 3위 엘앤에프(066970)까지 모두 어닝쇼크를 기록했기 때문이다.",-1
"특히 대장주 삼성전자는 앞서 4분기 잠정 연결기준 매출액이 전년 동기보다 4.91% 줄어든 67조원, 영업이익은 같은 기간 35.03% 감소한 2조8000억원으로 집계됐다고 공시했다.",-1
증권사들이 기대한 4분기 삼성전자의 영업이익에 25.16% 못 미친 성적이었다.,-1
반도체 업황을 알 수 있는 삼성전자나 2차전지 업황을 가늠할 수 있는 LG에너지솔루션의 부진에 시장은 4분기 기대치를 빠르게 낮추기 시작했다.,-1
삼성증권과 퀀티와이즈에 따르면 현재 코스피 상장사의 4분기 영업이익 전망치는 한 달 전보다 9.3% 하향돼 41조4835억원 수준이다.,-1
최근 일주일 사이에도 4.2% 하향됐다.,-1
같은 기간 코스닥의 영업이익 전망치 역시 최근 한 달 사이 6.0%가 쪼그라들었다.,-1
특히 현대제철(004020)은 최근 일주일 사이 4분기 영업이익 전망치가 846억원에서 264억원으로 57.0% 줄었고 SK이노베이션(096770)의 영업이익 전망치 역시 일주일 사이 32.6% 감소했다.,-1
지난해 4분기 역시 영업이익 1위와 2위를 고수할 것으로 예상되는 현대차(005380)의 전망치는 최근 일주일 사이 3조7841억원에서 3조7665억원으로 0.5% 감소했고 기아(000270)는 같은 기간 2조9075억원에서 2조8256억원으로 2.8% 줄었다.,-1
게다가 4분기는 통상적으로 상여금 등 일회성 자금 지급이나 빅 배스(Big bath·부실 털어내기)도 있어 예상치 못한 어닝쇼크 가능성도 열어둬야 한다.,-1
“4Q 어닝쇼크에도… 올해 실적 기대감은 여전” LG에너지솔루션과 엘앤에프의 어닝쇼크 이후 코스닥 시가총액 1위인 에코프로비엠(247540)의 실적에 대한 경고음도 나온다.,-1
현재 에코프로비엠의 4분기 영업이익 전망치는 477억원으로 한 달 전(613억원)보다 22.19% 쪼그라들었다.,-1
그런데 일각에서는 적자 전환 가능성도 열어둬야 한다고 지적한다.,-1
장정훈 삼성증권 연구원은 “4분기 들어 전방 전기차 수요가 주춤하면서 주요 배터리 고객사들의 양극재 구매 물량도 줄어드는 모습”이라고 진단했다.,-1
그는 “양극재 구매 고객인 삼성SDI와 SK온의 업황을 보면 4분기 전동공구 부진 지속과 북미 완성차 업체의 구매 물량 축소 영향에서 자유롭지 못했을 것”이라며 4분기 491억원의 영업손실을 봤을 것이라고 전망했다.,-1
한병화 유진투자증권 연구원 역시 4분기 425억원의 영업손실을 낼 것이라 내다봤다.,-1
작년 4분기 실적 부진에 증권가는 올해 실적도 낮춰잡고 있다.,-1
올해 코스피 영업이익 전망치는 최근 한 달 사이 2.3% 줄어든 256조7628억원 수준이다.,-1
코스닥 영업이익 전망치도 한 달 사이 2.4% 감소했다.,-1
다만 올 하반기로 들어서며 미국의 금리인하가 나타나고 중국 경기도 안정적인 흐름을 보이며 실적이 순항할 것이란 기대 역시 유효하다.,-1
"허재환 유진투자증권 글로벌매크로팀장은 “삼성전자, LG에너지솔루션 등의 4분기 실적이 예상치를 크게 하회했지만 그렇다고 올해 하반기 이익 회복 기대를 포기하기는 이르다”면서 “실적 개선 폭은 미미하더라도 올해 실적은 2022~2023년보다 개선될 가능성이 높다”라고 강조했다.",-1
이경민 대신증권 투자전략팀장 역시 “올해 실적 불안은 제한적이며 반도체 업종의 실적 개선 기대는 유효하다”면서 “반도체 업종의 실적 전망 상향조정이 지난주부터 재개됐다”고 강조했다.,-1
"한편 업계에 따르면 23일 포스코DX(022100)와 24일 삼성바이오로직스(207940)에 이어 25일 SK하이닉스(000660), 현대차(005380)·기아(000270), 삼성SDS가 실적을 내놓을 예정이다.",-1
"26일 현대모비스(012330)와 현대오토에버(307950), NH투자증권(005940)이 4분기 실적을 발표한다.",-1
"아울러 지난 8, 9일 각각 잠정 실적을 발표한 LG전자와 삼성전자는 오는 25일과 31일에 확정 실적 및 부문별 세부 실적을 공개한다.",-1
코스닥 0.35% 하락…839.69선 마감 에코프로비엠 11% 급락…에코프로도 7% '뚝',-1
22일 오후 서울 중구 하나은행 딜링룸에 종가가 표시되고 있다.,-1
"이날 코스피 지수는 전 거래일 대비 8.39p(0.34%) 하락한 2,464.35, 코스닥 지수는 2.98p(0.35%) 하락한 839.69, 달러·원 환율은 0.1원 내린 1,338.9원으로 장을 마감했다.",-1
2024.1.22/뉴스1 ⓒ News1 이승배 기자(서울=뉴스1) 김정은 기자 = 상승 출발했던 국내 증시가 '2차전지'에 발목이 잡히며 결국 하락 마감했다.,-1
테슬라 등 미국 전기차 관련주 부진에 국내에서도 매도 물량이 쏟아졌다.,-1
"코스피에서는 LG에너지솔루션과 포스코홀딩스가 3%대 하락했고, 코스닥에서는 에코프로비엠이 11% 급락했다.",-1
22일 코스피는 전날 대비 8.39p(0.34%) 하락한 2464.35로 장을 마감했다.,-1
"이날 0.68% 상승하며 장을 열었으나, 오전 오후 하락과 상승을 오가다 결국 약보합으로 종료됐다.",-1
LG에너지솔루션 등 2차전지 관련주가 급락세를 보이며 지수 전반이 약세를 나타냈다.,-1
"LG에너지솔루션(-3.00%)과 포스코홀딩스(-3.86%), 포스코퓨처엠(-5.57%) 등은 일제히 급락했다.",-1
개인과 기관이 동반 '팔자'에 나섰다.,-1
"개인과 기관은 각각 코스피에서 2450억원, 389억원을 팔았다.",-1
반면 외국인은 홀로 2997억원을 사들였다.,-1
이날 장초반까지만 해도 기관이 매수 우위를 나타내며 지수 상승을 돕는 듯 했지만 장중 매도 우위로 돌아섰다.,-1
기관은 코스피에서 지난 16일부터 이날까지 5거래일 연속 '매도'를 이어갔다.,-1
지난 주말 미 증시에서 테슬라가 약세를 보이면서 국내 2차전지 밸류체인 투심에 악영향을 미쳤다.,-1
19일(현지시간) 나스닥이 1.70% 급등한 와중에 테슬라는 0.15% 하락했다.,-1
여기에 중국이 금리를 동결했다는 소식이 전해진 것 역시 2차전지 관련주에 비우호적인 환경을 마련했다.,-1
"인민은행은 기준금리 역할을 하는 대출우대금리(LPR)를 1년 만기 연 3.45%, 5년 만기 연 4.20%로 동결한다고 밝혔다.",-1
"중국은 경기 부양을 위해 금리를 인하해야 하지만, 인민은행은 금리 인하가 위안화 약세를 불러올 수 있기 때문에 이를 주저하고 있는 모습이다.",-1
이에 따라 중화권 증시도 일제히 급락세를 나타내고 있다.,-1
"오후 4시4분 기준 중국상해종합지수와 심천종합지수는 각각 2.48%, 4.06% 하락하고 있다.",-1
홍콩의 항셍지수도 2.73% 밀리고 있다.,-1
"한지영 키움증권 연구원은 ""LG에너지솔루션, 에코프로, 엘앤에프 등 2차전지주들은 연초 이후 주가 부진세를 면치 못하고 있으며 수급 여건도 우호적이지 않은 상황""이라며 ""오는 24일 발표 예정인 테슬라의 실적과 컨퍼런스콜 결과에 따라 과거처럼 주가 반등의 실마리를 찾을 수 있는 만큼 이들 주가의 움직임도 팔로우업 할 필요가 있다""고 설명했다.",-1
"코스피 시가총액 상위 10개 종목 중 셀트리온(068270) 4.32%, 삼성바이오로직스(207940) 2.99%, SK하이닉스(000660) 0.92%, NAVER(035420) 0.7%, 삼성전자(005930) 0.54% 등은 상승했다.",-1
"POSCO홀딩스(005490) -3.86%, LG에너지솔루션(373220) -3.0%, 현대차(005380) -0.88%, 기아(000270) -0.46% 등은 하락했다.",-1
코스닥은 전날 대비 2.98p(0.35%) 하락한 839.69를 기록했다.,-1
오르락내리락 장세를 나타내다 결국 약보합으로 장을 마쳤다.,-1
코스닥에선 시총 1~3위 종목이 일제히 급락했다.,-1
"에코프로비엠이 11% 가까이 급락했고, 에코프로와 엘앤에프가 7%대 하락했다.",-1
개인과 외국인이 매도 우위를 나타냈다.,-1
"개인과 외국인은 각각 344억원, 382억원을 팔았다.",-1
반면 기관은 홀로 1020억원을 사들였다.,-1
"코스닥 시가총액 상위 10개 종목 중 리노공업(058470) 11.43%, 셀트리온제약(068760) 8.07%, HLB(028300) 4.03%, 레인보우로보틱스(277810) 1.38%, 알테오젠(96170) 1.19%, JYP Ent.(035900) 0.36%, HPSP(403870) 0.21% 등은 상승했다.",-1
"에코프로비엠(247540) -10.95%, 엘앤에프(066970) -7.62%, 에코프로(086520) -7.37% 등은 하락했다.",-1
서울외환시장에서 달러·원 환율은 전 거래일보다 0.1원 내린 1338.9원에 마감했다.,-1
"개인·기관 '팔자' vs 외국인 '사자'""中 LPR 동결에 국내증시 투심도 위축""시총상위 혼조세…SK하이닉스 신고가[이데일리 김보겸 기자] 2490선까지 올랐던 코스피가 하락 마감했다.",-1
미국 증시에서 전기차 수요 부진 우려에 관련주가 부진하자 국내 증시 관련주 역시 투심이 위축됐다.,-1
개인과 기관 매도 물량이 대거 출회하면서 하방 압력을 더했다.,-1
22일 마켓포인트에 따르면 코스피 지수는 전거래일 대비 8.39포인트(0.34%) 내린 2464.35에 장을 마감했다.,-1
코스피는 이날 전거래일보다 16.83포인트(0.68%) 오른 2489.57에 개장해 2490선을 넘기도 했지만 개인과 기관 매도세에 하락 전환했다.,-1
김석환 미래에셋증권 연구원은 “미국 증시 강세에 힘입어 한국 증시는 반도체 업종이 주도하며 상승 출발했지만 미국 증시에서 전기차 관련주가 부진하자 관련주 중심으로 매물이 쏟아졌다”며 “중국 정부가 디플레이션 우려에도 우량대출금리(LPR)를 동결하며 중국 증시의 하락 진행도 전반적인 투자 심리 위축 요인으로 작용했다”고 분석했다.,-1
수급 주체별로는 개인이 2440억원을 내다팔았다.,-1
기관도 401억원 순매도했다.,-1
외국인만 3000억원 순매수했다.,-1
프로그램별로는 차익과 비차익을 합쳐 683억원 매수 우위를 보였다.,-1
업종별로는 혼조세를 보였다.,-1
"의약품이 2.73% 상승했으며 의료정밀과 전기가스업도 각각 1.49%, 1.85% 올랐다.",-1
반면 철강금속은 2.29% 내렸다.,-1
건설업과 종이목재도 1% 넘게 약세를 보였다.,-1
시가총액 상위 종목도 혼조세였다.,-1
삼성전자(005930)는 전거래일 대비 0.54% 오른 7만5100원에 마감했다.,-1
SK하이닉스(000660)도 0.92% 오른 14만2600원에 거래를 마쳤다.,-1
장 중 14만5400원을 기록하며 52주 신고가를 새로 쓰기도 했다.,-1
"삼성바이오로직스(207940)와 셀트리온(068270)도 각각 2.99%, 4.32% 올랐다.",-1
반면 LG에너지솔루션(373220)은 전기차 수요 위축 우려에 3.00% 내린 37만2000원에 거래를 마쳤다.,-1
현대차(005380) 기아(000270)도 1% 미만 약세였다.,-1
"이날 코스피 거래량은 3억7609만주, 거래대금은 8조2502억원이다.",-1
상한가 없이 296개 종목이 상승했고 하한가 없이 579개 종목이 내렸다.,-1
62개 종목은 보합권에 머물렀다.,-1
"개인·외국인 '사자' vs 기관 '팔자'""美·韓 기업 실적발표 소화하며 주가 회복 전망""업종별 상승 우위…전기전자·의료정밀 1%대↑시총상위 혼조…삼성전자·SK하이닉스 1%대↑[이데일리 김보겸 기자] 코스피 지수가 상승 출발했다.",-1
지난주 미국 뉴욕증시가 인공지능(AI) 기대감에 일제히 상승한 영향으로 풀이된다.,-1
22일 마켓포인트에 따르면 오전 9시9분 현재 코스피 지수는 전거래일 대비 0.33%(8.10포인트) 오른 2480.84에 거래 중이다.,-1
간밤 뉴욕증시는 일제히 상승했다.,-1
미국 스탠더드앤드푸어스(S&P)500 지수는 2년 만에 최고치를 경신했다.,-1
19일(현지시간) 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30 산업평균지수는 전 거래일보다 1.05% 상승한 3만7863.60으로 장을 마감했다.,-1
"대형주 중심 S&P 500지수는 1.23% 상승한 4839.80을 기록, 사상 최고치를 갈아치웠다.",-1
S&P 500지수가 사상 최고치를 경신한 건 2022년 1월 이후 2년 만이다.,-1
기술주 중심 나스닥 지수는 1.70% 뛴 1만5310.97로 거래를 마쳤다.,-1
"한지영 키움증권 연구원은 “월말 1월 연방공개시장위원회(FOMC) 경계심리 상존에도 미국 4분기 국내총생산(GDP), 개인소비지출(PCE) 물가 등 주요 경제지표와 일본은행 및 유럽중앙은행 통화정책회의, 넷플릭스와 테슬라 등 미국 기업 실적, SK하이닉스(000660) 현대차(005380) 삼성바이오로직스(207940) 등 국내 기업 실적 이벤트를 소화하며 주가 회복에 나설 것”이라고 전망했다.",-1
"수급 주체별로는 개인과 외국인이 각각 27억원, 92억원 순매수하고 있다.",-1
기관은 145억 순매도 중이다.,-1
프로그램별로는 차익과 비차익을 합쳐 242억원 매도 우위를 보이고 있다.,-1
업종별로는 상승 우위다.,-1
"전기전자와 의료정밀이 1% 넘게 오르고 있고, 서비스업과 보험, 증권, 금융업, 통신업, 유통업, 전기가스업, 건설업, 기계, 의약품 등이 1% 미만 수준으로 상승 중이다.",-1
"반면 운수창고와 운수장비, 철강금속, 종이목재, 화학 등은 1% 미만 소폭 내리고 있다.",-1
시가총액 상위 종목들은 혼조세다.,-1
삼성전자(005930)는 1.07% 오른 7만5500원을 기록하고 있다.,-1
SK하이닉스(000660)는 1.56% 오른 14만3500원을 기록하고 있다.,-1
장 중 14만5400원까지 오르며 52주 신고가를 경신하기도 했다.,-1
네이버도 3.02% 오르고 있으며 삼성바이오로직스(207940) 삼성전자우(005935) 셀트리온(068270)도 1%대 강세다.,-1
카카오(035720)도 2% 넘게 오르고 있다.,-1
반면 포스코퓨처엠(003670)은 3.23% 내린 26만9500원에 거래되고 있으며 기아(000270) 포스코홀딩스도 1%대 약세다.,-1
영국 비롯한 유럽서 '올해의 차'로전기차 비롯한 SUV 경쟁력 입증[이데일리 이다원 기자] 현대차그룹이 영국 유명 자동차 상인 ‘2024 왓 카 어워즈’(What Car? Car of the Year Awards)에서 5관왕에 올랐다고 21일 밝혔다.,-1
현대차그룹이 영국 유명 자동차 상인 ‘2024 왓 카 어워즈’(What Car? Car of the Year Awards)에서 5관왕에 올랐다.,-1
‘가족을 위한 최고의 소형 전기 SUV’에 선정된 현대차 코나 일렉트릭.,-1
"(사진=현대차)부문별로 보면 현대차(005380) 코나 일렉트릭이 ‘가족을 위한 최고의 소형 전기 SUV’에, 기아(000270) 스포티지가 ‘올해의 패밀리 SUV’에 각각 선정됐다.",-1
"또 기아 EV6는 ‘올해의 패밀리 전기 SUV’에, EV9은 ‘최고의 7인승 전기차’에 이름을 올렸다.",-1
제네시스 GV70는 ‘최고의 패밀리 SUV 인테리어’ 부문에 선정됐다.,-1
1978년 처음 시작돼 올해로 47회를 맞은 왓 카 어워즈는 유럽 내에서 최고의 권위를 자랑하는 영국 대표 자동차 전문 매체 왓 카(What Car?)가 주최하는 자동차 시상식이다.,-1
올해의 차 등을 포함해 차급별 최고의 모델을 선정하고 있다.,-1
영국 유명 자동차 상인 ‘2024 왓 카 어워즈’(What Car? Car of the Year Awards)에서 ‘최고의 7인승 전기차’에 선정된 기아 EV9. (사진=기아)최근 현대차그룹 차량이 영국을 위시한 유럽 지역에서 저명한 자동차 관련 상을 수상하며 뛰어난 상품성을 입증하고 있다.,-1
"현대차그룹 관계자는 “뛰어난 디자인과 품질, 성능을 두루 갖춘 현대자동차·기아 ·제네시스 차량의 우수성을 인정받아 기쁘다”며 “현대차그룹은 높은 상품 경쟁력을 갖춘 다양한 라인업으로 유럽 시장을 더욱 공격적으로 공략할 것”이라고 말했다.",-1
영국 유명 자동차 상인 ‘2024 왓 카 어워즈’(What Car? Car of the Year Awards)에서 ‘최고의 패밀리 SUV 인테리어’ 부문에 선정된 제네시스 GV70. (사진=제네시스),-1
"지난주 코스피 2.07%↓…2400선으로 '뚝'이번 주 기술적 반등 가능성 커졌으나 ""단기 그칠 것""中GDP 호조에도 항셍지수 3%대 급락[이데일리 김보겸 기자] 한 달 반 만에 2500선을 내준 코스피가 기술적 반등에 나설 수 있다는 전망이 제기된다.",-1
그러나 홍해를 둘러싼 군사갈등에 북한의 도발 등 지정학적 리스크에 4분기 실적에 대한 불확실성까지 더해 단기 반등에 그칠 것이라는 지적이다.,-1
"미국의 조기 금리 인하에 대한 기대가 사그라진 상황에서 악재가 이어지며 추세적인 반등에 대한 기대가 어렵자, 증권가에서는 적극적인 투자보다는 단기 트레이딩에 집중하는 전략을 펼치라고 조언하고 있다.",-1
"코스피가 전 거래일보다 1% 넘게 상승해 2,470대에서 장을 마친 19일 오후 서울 중구 하나은행 본점 딜링룸 전광판에 지수가 표시되어 있다.",-1
"(사진=연합뉴스) 코스피, 2400선 초반으로 뚝…연초 대비 200포인트↓21일 마켓포인트에 따르면 지난 한 주(1월15~19일) 코스피 지수는 전주 대비 2.07%(52.31포인트) 내린 2472.74에 거래를 마쳤다.",-1
지난 3일부터 11일 연속 내림세를 이어오다 18일부터 이틀간은 소폭 반등했지만 연초 이후 200포인트 가까이 빠지며 그간 상승분을 되돌리는 모습이다.,-1
특히 기관과 외국인의 매도세가 지수에 하방 압력으로 작용했다.,-1
"지난주 기관은 코스피에서 1조890억원, 외국인은 5935억원을 팔아치웠다.",-1
같은 기관 개인만 1조5225억원을 사들였다.,-1
국내 증시가 약세를 이어가는 건 미국 경기가 여전히 양호하다는 지표가 나오면서 조기 금리 인하 기대가 후퇴하고 있기 때문이다.,-1
크리스토퍼 왈러 연준 이사는 지난 16일(현지시간) 금리 인하 가능성을 인정하면서도 인하를 서두를 필요는 없다고 강조했다.,-1
과거 금리를 급격하게 내렸던 경기 사이클과 달리 현재 경기가 여전히 양호하다는 설명이다.,-1
중국 국내총생산(GDP) 발표 이후 홍콩 항셍지수가 하루 만에 3.7% 급락한 것도 국내 투심 악화로 이어졌다는 분석이다.,-1
2023년 중국 GDP 성장률은 5.2%로 정부 목표치(5.0%)를 상회했다.,-1
김영환 NH투자증권 연구원은 “비교적 양호한 경제지표가 오히려 중국 정부의 경기 부양책 강도를 약하게 만들 수 있다는 우려에 주가가 하락했다”고 판단했다.,-1
4분기 실적발표에서 코스피 순이익 전망치가 하향하고 있는 것도 증시 약세에 영향을 미치고 있다.,-1
"최근 2주간 2023년 4분기와 2024년 연간 코스피 순이익 전망치는 각각 9.0%, 1.5% 하향했다.",-1
이에 따라 올해 실적 전망도 하향하고 있다.,-1
주요 기업들의 실적발표가 진행되는 동안 전망치 하향은 계속될 가능성이 크다는 관측이 나온다.,-1
김 연구원은 “4분기 실적발표 시즌이 마무리된 뒤 2024년 연간 실적과 밸류에이션에 대한 신뢰가 높아질 수 있을 것”이라고 설명했다.,-1
단기 반등 가능성도…“추세반전 기대 무리”코스피가 2400선까지 밀리며 반등이 가능하다는 전망이 제기된다.,-1
증권가는 코스피 시가총액 1위 삼성전자(005930)와 3위 LG에너지솔루션(373220)이 잠정실적을 발표한 뒤 2024년 실적 컨센서스(전망치)에 대한 불안에 외환시장 변동성 확대까지 가세하면서 외국인 선물 대량매도와 프로그램 매물 출회가 빨라진 것을 이유로 손꼽는다.,-1
코스피의 약세를 이끌었던 이 같은 수급부담이 정점을 지나고 있어 약세가 진정될 수 있다는 얘기다.,-1
하지만 한편에서는 이 같은 반등도 단기에 그칠 것이라는 지적이 나온다.,-1
"이경민 대신증권 연구원은 “기술적 반등을 넘어 추세반전을 기대하기는 어렵다”며 “지정학적 리스크와 통화정책에 대한 시장 기대와 연준 스탠스 간의 괴리 축소, 중국 경기 불확실성 지속, 4분기 실적 시즌 불안 등 여전히 풀어야 할 과제가 많기 때문”이라고 설명했다.",-1
이에 따라 당분간 보수적인 관점을 유지해야 한다는 조언이다.,-1
전반적으로 4분기 실적이 부진한 가운데 어닝 서프라이즈를 기록하는 종목을 중심으로 대응해야 한다는 얘기다.,-1
NH투자증권에 따르면 최근 2주간 2023년 4분기 및 2024년 순이익 전망치가 상향된 코스피200 기업은 카카오(035720) 카카오뱅크(323410) SK텔레콤(017670) 한국타이어앤테크놀로지(161390) 삼성카드(029780) HD현대일렉트릭(267260) 강원랜드(035250) 현대로템(064350) 씨에스윈드(112610) 농심(004370) 효성티앤씨(298020) 한국콜마(161890) 등이다.,-1
오는 23일은 미국 12월 컨퍼런스보드 경기선행지수와 한국 12월 생산자물가가 발표된다.,-1
25일은 한국 4분기 GDP 잠정치와 미국 4분기 GDP 속보치 발표가 예정돼 있다.,-1
26일에는 미국 소득·소비와 개인소비지출(PCE)물가도 발표된다.,-1
"23일에는 마이크로소프트와 존슨앤존슨, P&G, 넷플릭스, 버라이즌 실적 발표가 예정돼 있다.",-1
"24일은 테슬라와 ASML, IBM이 실적을 발표한다.",-1
"한국 기업들은 24일 삼성바이오로직스(207940) 기아(000270) 포스코퓨처엠(003670)이, 25일은 SK하이닉스(000660) 현대차(005380) 네이버 포스코홀딩스 삼성SDI(006400)가 실적을 발표한다.",-1
26일은 LG에너지솔루션(373220) 현대모비스(012330) 현대위아(011210)의 실적 발표가 예정돼 있다.,-1
현대차 제네시스 GV70. (현대차그룹 제공)(서울=뉴스1) 강태우 기자 = 현대자동차그룹은 영국의 '2024 왓 카 어워즈(2024 What Car? Car of the Year Awards)'에서 5개 부문에 선정됐다고 21일 밝혔다.,-1
현대차(005380)그룹이 수상한 부문은 △가족을 위한 최고의 소형 전기 SUV(현대차 코나일렉트릭) △올해의 패밀리 SUV(기아 스포티지) △올해의 패밀리 전기 SUV(기아 EV6) △최고의 7인승 전기차(기아 EV9) △최고의 패밀리 SUV 인테리어(제네시스 GV70) 등이다.,-1
1978년 처음 시작해 올해 47회를 맞은 왓 카 어워즈는 영국 대표 자동차 전문 매체 왓 카(What Car?)가 주최하는 자동차 시상식으로 올해의 차 등을 포함해 차급별 최고의 모델을 선정하고 있다.,-1
현대차에 따르면 코나 일렉트릭은 동급에서 가장 넉넉한 뒷좌석을 갖춰 패밀리카로도 충분히 활용 가능한 우수한 실용성이 높은 평가를 받았다.,-1
스포티지는 작년에 이어 2년 연속 '올해의 패밀리 SUV'로 선정됐다.,-1
"기아(000270) EV6는 E-GMP 기반의 우수한 1회 충전 주행 가능거리, 혁신적인 소재를 활용한 넓은 실내 공간, 운전자를 보조하는 다양한 첨단 사양과 인포테인먼트 시스템 등에서 높은 점수를 받았다.",-1
EV9은 99.8kWh 대용량 배터리 탑재·400/800V 멀티 초급속 충전 시스템·V2L 등 혁신적인 전동화 사양과 소프트웨어 중심으로 진화하는 자동차(SDV)로서의 우수한 상품성을 바탕으로 올해 최고의 7인승 전기차로 뽑혔다.,-1
"제네시스 GV70는 나파 가죽시트, 회전 조작계 방식의 전자식 변속기 등 제네시스 고유의 디자인과 마감으로 작년에 이어 올해도 최고의 패밀리 SUV 인테리어 부문에서 수상의 영예를 안았다.",-1
"BYD·테슬라 연초 전기차 가격인하…벤츠는 LFP 채택 선언'LFP 더 싸게' CATL 원가절감 나서…K-배터리도 ""원재료 조달비 낮추자""",-1
선적을 기다리는 BYD 전기차.,-1
ⓒ AFP=뉴스1(서울=뉴스1) 한재준 최동현 기자 = 전기차 수요 둔화가 전기차·배터리 업계의 생존게임으로 이어지고 있다.,-1
글로벌 전기차 선두주자인 중국 BYD와 미국 테슬라가 연초부터 가격 인하를 단행하면서 가격경쟁이 본격화하는 모양새다.,-1
배터리 업계도 발등에 불이 떨어졌다.,-1
완성차 기업들의 단가 인하 압박이 심화하면서 수익성 확보를 위해 원가 절감에 돌입하고 있다.,-1
"21일 관련업계와 외신에 따르면 테슬라는 최근 중국에서 판매하는 모델3와 모델Y 스포츠유틸리티차량(SUV) 가격을 각각 5.9%, 2.8% 인하했다.",-1
"중국에 이어 독일 등 유럽에서 판매하는 모델Y 롱레인지, 모델Y 퍼포먼스 가격도 5000유로(약 731만원) 내렸다.",-1
"가격 인하율은 각각 9.0%, 8.1%다.",-1
테슬라에 앞서 전기차 시장 점유율 1위인 BYD는 독일에서 전기차 가격을 최대 15% 인하했다.,-1
이에 따라 BYD의 주력 차종인 아토(Atto)3 판매 시작 가격은 4만7000유로(약 6800만원)에서 4만유로(약 5800만원)로 낮아졌다.,-1
지난해 초 테슬라의 선제공격으로 발발한 1차 가격인하 전쟁에 이어 이번의 BYD의 선공으로 다시 치킨게임이 불붙은 것이다.,-1
미국 캘리포니아주 코스타메사에 위치한 테슬라의 전기차 시설.,-1
"2023.11.1 ⓒ 로이터=뉴스1 ⓒ News1SNE리서치에 따르면 BYD와 테슬라의 전 세계 전기차 시장 점유율(1~11월 기준)은 각각 20.6%, 12.9%로 1·2위다.",-1
전기차 수요 둔화로 시장 파이가 작아진 상황에서 전기차 공룡들이 가격경쟁력을 앞세워 시장 장악에 나섰다는 분석이 나온다.,-1
이들 기업이 연초부터 가격경쟁 신호탄을 쏘아올린 이상 나머지 전기차 기업들도 치킨게임을 피할 수 없게 됐다.,-1
프리미엄 전기차를 지향하던 메르세데스 벤츠가 가격이 저렴한 LFP(리튬인산철) 배터리를 채택하기로 한 것도 이같은 맥락으로 풀이된다.,-1
현대자동차(005380)·기아(000270)는 미국에서 전기차 가격을 최대 7500달러 할인해 판매하기로 했다.,-1
아직 미국 인플레이션감축법(IRA) 보조금을 받지 못하는 점을 상쇄하기 위해 보조금과 동일한 액수를 자체적으로 깎아 고객을 놓치지 않겠다는 전략이다.,-1
중국 배터리 업체 CATL의 LFP 배터리.,-1
ⓒ 로이터=뉴스1◇전기차 치킨게임 가운데 선 배터리…CATL도 '원가절감' 나서배터리는 전기차 생산 원가의 40%를 차지하는 것으로 알려졌다.,-1
전기차 가격을 낮추기 위해서는 필연적으로 배터리 단가 인하가 동반돼야 한다.,-1
전기차 업체인 BYD는 배터리 광물·소재부터 배터리까지 이르는 수직계열화를 마쳐 공격적인 가격 인하 정책이 가능하다.,-1
테슬라 또한 어느 정도 수직계열화에 성공해 가격경쟁력을 갖추고 있다.,-1
배터리 기업으로부터 제품을 공급받는 완성차 기업의 경우 전기차 가격전쟁에 참전하려면 저렴한 가격에 배터리를 사와야 한다.,-1
완성차 기업들의 배터리 단가 인하 압박이 세질 수밖에 없는 이유다.,-1
실제로 삼성증권에 따르면 현대차·기아의 경우 지난해 하반기 기준 배터리 팩 조달 비용은 킬로와트시(kWh)당 130달러로 추정된다.,-1
지난해 배터리 팩 평균가격은 139달러(블룸버그NEF 집계)로 역대 최저치를 기록했는데 이보다 낮은 가격에 배터리를 조달한 셈이다.,-1
전기차발 가격전쟁이 배터리 업계로 확산하면서 배터리 기업들은 수익성 확보는 물론 점유율 확대를 위해 원가절감에 나서고 있다.,-1
중국 매체 36Kr에 따르면 글로벌 배터리 1위 기업인 CATL은 최근 시장에서의 지위를 확보하기 위해 생산라인 자원 선별과 비용 절감을 추진하고 있다.,-1
BYD의 배터리 자회사 FinDreams도 비용 절감을 주문하는 내용의 내부 공지를 띄웠다.,-1
이들 기업의 주력 제품은 LFP 배터리로 우리나라 기업이 생산하는 삼원계 배터리보다 저렴하다.,-1
선두 업체들이 단가 인하를 추진하면서 시장에서 LFP 가격이 더 떨어질 거란 전망이 나온다.,-1
